id	sourceExam	questionNo	subject	domain	question	choices_json	answer_type	answer_json	accepted_answers_json	scoring_status	requires_media	choiceParseStatus	correctionStatus_json	caseGroupId	source_url	answer_source_url	effective_date	rights_basis
P111-069	111	69	必須	病態・薬物治療	症例対照研究で算出することができる統計値はどれか。１つ選べ。	"[""絶対リスク減少率"",""オッズ比"",""発症割合"",""寄与危険度"",""相対リスク""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-070	111	70	必須	病態・薬物治療	ペムブロリズマブを投与する際に、コンパニオン診断薬によって検査する遺伝 子変異あるいはタンパク質として正しいのはどれか。１つ選べ。	"[""遺伝子変異"",""遺伝子変異"",""遺伝子変異"",""HER2 タンパク質"",""PD‑L1 タンパク質 必須問題 【法規・制度・倫理】""]"	singleChoice	4	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-071	111	71	必須	法規・制度・倫理	医薬品医療機器等法で薬剤師でなければならないとされているのはどれか。 １つ選べ。	"[""薬局の管理者"",""薬局の開設者"",""医薬品製造販売業者の安全管理責任者"",""医薬品製造販売業者の品質保証責任者"",""医薬品製造販売業者の医薬情報担当者""]"	singleChoice	0	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-072	111	72	必須	法規・制度・倫理	以下は薬剤師綱領（昭和 48 年 10 月制定）の文章である。 に入る語句 として正しいのはどれか。１つ選べ。 「薬剤師は国から付託された資格に基づき、医薬品の製造、調剤、供給において、 その固有の任務を遂行することにより、 に資することを本領とする。」	"[""薬局数の増加"",""医薬品生産の拡大"",""医療費の抑制"",""医療水準の向上"",""薬剤師中心の医療の推進""]"	singleChoice	3	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-073	111	73	必須	法規・制度・倫理	亜急性脊髄視神経症（subacute myelo-optico-neuropathy）を生じて、薬害の原 因となった医薬品はどれか。１つ選べ。	"[""サリドマイド"",""クロロキン"",""キノホルム"",""ソリブジン"",""ペニシリン""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-074	111	74	必須	法規・制度・倫理	以下は医療法の条文である。 に入る語句として正しいのはどれか。 １つ選べ。 医療法第 1 条の 4 第 2 項 「医師、歯科医師、薬剤師、看護師その他の医療の担い手は、医療を提供するに当 たり、適切な説明を行い、医療を受ける者の よう努めなければならない。」	"[""理解を得る"",""意見に従う"",""意識を高める"",""負担を少なくする"",""不安を軽減する""]"	singleChoice	0	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-075	111	75	必須	法規・制度・倫理	日本薬局方の医薬品各条の中に記載されている項目はどれか。１つ選べ。	"[""用法・用量"",""効能・効果"",""副作用"",""性状"",""相互作用""]"	singleChoice	3	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-076	111	76	必須	法規・制度・倫理	医療機関において特定生物由来製品を患者に投与した際に、特定生物由来製品 取扱医療関係者による記録が必要な項目に該当しないのはどれか。１つ選べ。	"[""患者の氏名"",""製品の名称"",""製品の製造番号又は製造記号"",""投与した年月日"",""製品を購入した卸売販売業者の名称""]"	singleChoice	4	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-077	111	77	必須	法規・制度・倫理	麻薬及び向精神薬取締法で規制される第一種向精神薬はどれか。１つ選べ。	"[""フェンタニル"",""ジアゼパム"",""セレギリン"",""メタンフェタミン"",""メチルフェニデート""]"	singleChoice	4	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-078	111	78	必須	法規・制度・倫理	図は、医薬品供給の流れの一例を示している。薬価改定の基礎資料である市場 実勢価格を調べるための調査の対象となる主たる取引はどれか。１つ選べ。	"[""Ａ"",""Ｂ"",""Ｃ"",""Ｄ"",""Ｅ""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-079	111	79	必須	法規・制度・倫理	表は、財源別国民医療費の構成割合を示している。近年（2018〜2021年度）の Ａに最も近いのはどれか。１つ選べ。	"[""5％ 財源 構成割合"",""10％ 総数 100％"",""40％ 公費 Ａ"",""70％ 保険料 Ｂ"",""90％ その他（患者負担等） Ｃ""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-080	111	80	必須	法規・制度・倫理	医療コミュニケーションにおいて求められる「互いに信頼感で結ばれている関 係」を示す言葉はどれか。１つ選べ。	"[""レディネス"",""ラポール"",""エンパワメント"",""ナラティブ"",""コンプライアンス 必須問題 【実務】""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-081	111	81	必須	実務	安全キャビネット内での調製が最も推奨されるのはどれか。１つ選べ。	"[""ファモチジン注射液"",""パクリタキセル注射液"",""ノルアドレナリン注射液"",""フェンタニルクエン酸塩注射液"",""注射用ドリペネム""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-082	111	82	必須	実務	世界アンチ・ドーピング規程において、禁止されている成分はどれか。１つ選 べ。	"[""カフェイン"",""ストリキニーネ"",""サリチルアミド"",""デキストロメトルファン臭化水素酸塩水和物"",""グアイフェネシン""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-083	111	83	必須	実務	医療安全の観点から、一般病棟や外来処置室での常備を避けることが望ましい 薬剤はどれか。１つ選べ。	"[""リドカイン塩酸塩静脈内注射用 2 ％"",""アドレナリン注射液 0.1％"",""‑クロルフェニラミンマレイン酸塩注射液 0.5％"",""L‑アスパラギン酸カリウム注射液 10 mEq/10 mL"",""アトロピン硫酸塩注射液 0.05％""]"	singleChoice	3	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-084	111	84	必須	実務	注意事項等情報（添付文書）上、手術前後の患者に対して禁忌なのはどれか。 １つ選べ。	"[""アミオダロン"",""ダパグリフロジン"",""ニフェジピン"",""バルプロ酸"",""レボチロキシン""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-085	111	85	必須	実務	人生の最終段階の医療・ケアについて、健康状態が良好なうちから、本人が家 族や医療・ケアチームと繰り返し話し合い、共有する取組みを意味するのはどれ か。１つ選べ。	"[""グリーフケア"",""リビング・ウィル"",""インフォームド・コンセント"",""ファーマシューティカルケア"",""アドバンス・ケア・プランニング""]"	singleChoice	4	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-086	111	86	必須	実務	成人に対する胸骨圧迫において、最も適切な圧迫部位はどれか。１つ選べ。	"[""①"",""②"",""③"",""④"",""⑤""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-087	111	87	必須	実務	最初に広域スペクトラムを有する抗菌薬を投与し、血液培養検査と薬剤感受性 試験の結果を確認後、より狭いスペクトラムの抗菌薬に変更する治療プロセスはど れか。１つ選べ。	"[""エンピリック"",""ディフィニティブ"",""デ・エスカレーション"",""デブリードマン"",""テーパリング""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-088	111	88	必須	実務	服薬指導時に、頻繁に薬がのどに引っかかることを患者から聴取した。嚥下機 能の評価のために、薬剤師が連携すべき職種として最も適しているのはどれか。 １つ選べ。	"[""言語聴覚士"",""歯科技工士"",""臨床工学技士"",""ソーシャルワーカー"",""管理栄養士""]"	singleChoice	0	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001677927.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
